date,AAPL,ABBV,AEP,AMZN,BAC,BLK,COP,CVX,DUK,EOG,EXC,GOOGL,GS,HD,JNJ,JPM,MCD,META,MRK,MS,MSFT,NEE,NKE,NVDA,PFE,SLB,SO,UNH,WMT,XOM
2019-11-01,0.0,0.0,0.14999999999999944,1.0319835957440475e-16,0.0,9.789067763818998e-17,0.0,2.024432084216312e-16,0.1499999999999998,0.14999999999999988,0.14999999999999988,0.0,1.0891820456913648e-16,0.0,0.0,4.471357372568194e-18,0.0,6.310750985205066e-17,7.226515341222758e-17,0.0,0.0,1.461986932968235e-16,0.0,0.03629214408619685,0.14999999999999988,0.14999999999999983,0.0637078559138031,5.0024940852479544e-17,2.1157797992435092e-16,2.7494300714519476e-16
2019-12-01,0.0,6.423275286263716e-17,5.314638438448791e-16,0.0,3.666433711017395e-18,0.0,0.0,4.531319848980545e-17,1.1505671040269206e-16,0.14999999999999997,4.7436837623686003e-17,0.0,2.8796409701214993e-16,6.723183486466942e-17,0.0,0.09999999999999871,0.0,2.1474819194648335e-17,0.14999999999999997,8.964189026577038e-18,4.325364884818449e-17,0.1499999999999999,1.4916048816805078e-16,5.328543493150666e-19,1.0628449905768965e-16,0.14999999999999997,0.14999999999999997,0.14999999999999977,1.3647644637269277e-16,4.325848331203305e-18
2020-01-01,0.0,0.0,0.0,0.14999999999999986,0.14999999999999986,0.0,0.016856909737636875,0.0,0.1499999999999998,0.0,0.023692238767305286,0.0,0.14999999999999986,0.0062784508821501885,0.05317240061290806,0.14999999999999963,1.0493604845175451e-16,0.0,2.9547523124573334e-16,0.0,0.0,0.0,0.0,0.0,0.14999999999999983,0.0,1.8309257851065542e-16,0.0,0.0,0.0
2020-02-01,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,3.74237084274304e-17,0.0,0.07623523493139793,2.4056775830401156e-16,0.0,0.0,0.0,0.0,0.0,1.4944562843289075e-17,0.0,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.15000000000000002,0.0,8.96341074929738e-17,0.15000000000000002,0.023764765068601444,0.0,0.15000000000000002,0.0
2020-03-01,3.700554583073105e-15,4.6348337493403156e-15,2.728944682588768e-15,6.137731432547233e-15,0.11870166992753434,4.242125454152914e-15,0.14999999999998626,6.71525509914728e-15,7.2146513067821e-15,0.14999999999998664,3.86850723195917e-15,3.1961585690524776e-15,5.703301743835354e-15,7.814426513696587e-15,3.604619595166882e-15,3.406505440886535e-15,4.372617151039119e-15,0.13129833007243866,3.270721720820732e-15,0.14999999999998406,6.065681456279388e-15,6.30296329998106e-15,0.14999999999998292,5.642411982213063e-15,3.15941218455115e-15,3.8880643718021286e-15,4.3843744825161546e-15,4.673067899207523e-16,3.9631335776891546e-15,0.1499999999999827
2020-04-01,0.14999999999999936,0.0,0.14999999999999986,7.32842646929113e-16,0.1499999999999987,4.562897777823733e-16,2.3875983816373464e-16,0.0,0.0,0.0,6.575990161586191e-16,0.0,1.383203856466872e-16,3.699059696895907e-16,0.14999999999999886,1.7943875303819992e-16,2.1098267255801795e-16,1.2633995164072237e-16,1.611157363231949e-16,0.0,6.49304869539105e-16,7.229247334232002e-17,1.786256014088358e-16,1.5424977242869748e-15,0.1499999999999989,0.0126527053189864,2.1364533158011754e-16,4.2677237363645535e-16,0.14999999999999947,0.08734729468101224
2020-05-01,0.0,0.0,0.14999999999999747,4.0077748520669653e-16,0.0,2.4823889805223386e-16,0.0,0.0,0.14999999999999988,0.10000000000000078,6.52310268277806e-17,0.0,0.0,2.2974897542691345e-16,0.0,5.494866838955503e-16,0.0,0.0,5.1993076424583136e-17,0.0,0.0,0.14999999999999988,0.0,7.165442814405046e-16,0.0,0.14999999999999988,0.14999999999999988,0.0,0.0,0.14999999999999988
2020-06-01,7.004267959045547e-16,0.0,0.0,0.0,0.14999999999999966,0.0,0.0,1.257430189474526e-15,0.14999999999999966,0.14999999999999966,0.0,0.0,0.0,0.0,0.0,0.14999999999999927,0.0,7.303463993678087e-16,7.922674494703216e-17,0.0,0.0,0.14999999999999966,0.0,0.0,0.0,0.14999999999999966,0.0,0.0,0.09999999999999976,0.0
2020-07-01,1.3050793278112322e-14,1.0700676649032785e-14,8.478495876306537e-15,1.0565801898775591e-14,0.0,1.0501183449295457e-14,0.0,2.0209877369829937e-15,0.14999999999998123,0.0,7.594220584427376e-15,8.710731981652928e-15,1.9776196500835743e-15,8.071486380755487e-15,0.14999999999998148,1.4238091803779891e-15,5.7721104133482725e-15,4.1321462072467285e-15,0.14999999999998126,3.2120922436755468e-15,9.915931116587792e-15,8.404986969012022e-15,4.34790243957134e-15,3.728822999082129e-15,6.111032012467235e-15,0.09999999999998661,0.14999999999997982,0.14999999999997887,0.149999999999982,0.0
2020-08-01,0.0,0.0,0.0,0.0,0.14999999999999936,0.0,0.14999999999999936,0.0,0.0,0.14999999999999936,0.0,0.0,0.14999999999999936,0.0,0.0,0.059068451876741694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14999999999999936,0.0,0.04093154812326218,0.0,0.14999999999999936
2020-09-01,5.402956097565882e-16,1.2470106783872432e-16,0.14999999999999974,2.396708874470025e-16,0.1499999999999994,2.734271087271199e-16,0.1499999999999981,5.964587969667145e-16,0.09999999999999798,0.14999999999999822,3.2724275425170387e-16,4.806852103400269e-16,2.6566343499817895e-16,3.303495355945554e-16,2.350817835198848e-16,2.017375924087546e-15,7.909140770830311e-16,2.0536872434252282e-16,2.613565202383411e-16,3.7451729649350846e-16,5.255199283456864e-16,0.1499999999999989,3.948711419754674e-16,1.7846727173931306e-16,0.0,6.07492083995198e-16,4.632034913584755e-16,3.379954141816491e-16,3.424924905805732e-17,0.14999999999999822
