Date,AAPL,ABBV,AEP,AMZN,BAC,BLK,COP,CVX,DUK,EOG,EXC,GOOGL,GS,HD,JNJ,JPM,MCD,META,MRK,MS,MSFT,NEE,NKE,NVDA,PFE,SLB,SO,UNH,WMT,XOM
2015-02-02,26.27469825744629,38.75528335571289,42.32884979248047,18.223499298095703,12.19854736328125,262.8428039550781,45.727176666259766,65.50263214111328,54.76896667480469,67.16764831542969,17.24222183227539,26.391870498657227,140.4165496826172,80.138671875,73.84610748291016,41.07594299316406,69.71269226074219,74.40609741210938,40.96741485595703,25.466724395751953,35.107147216796875,20.52753448486328,39.76331329345703,0.4707486927509308,18.568758010864258,61.782798767089844,31.576290130615234,89.24376678466797,23.12042999267578,55.51917266845703
2015-02-03,26.27912712097168,39.3618278503418,42.12746810913086,18.177499771118164,12.537833213806152,266.8574523925781,47.096832275390625,67.64570617675781,54.6304931640625,69.9190902709961,17.663110733032227,26.446422576904297,144.2172088623047,82.29501342773438,75.0398941040039,42.001583099365234,70.77522277832031,74.81290435791016,41.061622619628906,25.92545509338379,35.37929916381836,20.559234619140625,40.38190460205078,0.4825055003166199,18.785823822021484,63.56388854980469,31.58873176574707,89.67630004882812,23.249906539916992,57.17394256591797
2015-02-04,26.48067855834961,36.3354606628418,41.7650032043457,18.237499237060547,12.4589262008667,265.216796875,45.796714782714844,66.91693115234375,54.12685012817383,69.10602569580078,17.309179306030273,26.08936882019043,143.04901123046875,83.19287109375,74.2342758178711,41.749820709228516,70.87321472167969,75.04112243652344,39.73598098754883,25.72569465637207,35.58340835571289,20.410036087036133,40.0315055847168,0.4837051331996918,18.981143951416016,61.71708679199219,30.755477905273438,89.7677993774414,23.37399673461914,56.68433380126953
2015-02-05,26.66968536376953,37.0250129699707,41.91938400268555,18.694499969482422,12.60095500946045,271.29559326171875,46.97865676879883,67.50981903076172,54.59270095825195,69.83199310302734,17.505279541015625,26.274341583251953,144.64126586914062,83.63795471191406,75.0398941040039,42.03861999511719,71.09175109863281,75.02127075195312,39.81672286987305,25.844064712524414,36.102195739746094,20.460399627685547,40.3775749206543,0.4916229248046875,19.525663375854492,62.71712875366211,30.910930633544922,90.51641845703125,23.54393768310547,57.24211120605469
2015-02-06,26.445100784301758,36.329078674316406,40.04411315917969,18.714000701904297,13.01125431060791,274.0250549316406,46.923004150390625,67.69511413574219,52.320098876953125,69.54161071777344,16.740022659301758,26.475183486938477,146.76963806152344,83.67632293701172,74.04388427734375,42.86798858642578,70.82799530029297,73.89014434814453,39.561004638671875,26.480361938476562,36.06816864013672,19.731197357177734,39.707061767578125,0.4894634783267975,19.6322021484375,62.892330169677734,29.953323364257812,89.50166320800781,23.55742645263672,57.13596725463867
2015-02-09,26.620773315429688,35.422447204589844,39.42805862426758,18.527999877929688,12.900789260864258,272.8454895019531,47.17332077026367,68.2015609741211,52.06199264526367,69.6577377319336,16.491313934326172,26.2470703125,145.80145263671875,83.1391372680664,73.07713317871094,42.81614685058594,69.8709716796875,73.86038208007812,39.2514762878418,26.36197853088379,36.025630950927734,19.492483139038086,39.43886184692383,0.4889834225177765,19.573009490966797,63.00975799560547,29.717031478881836,88.57833862304688,23.174373626708984,57.17344284057617
2015-02-10,27.132192611694336,36.32270050048828,40.15244674682617,18.649999618530273,12.95602035522461,280.2552490234375,47.27064895629883,68.04713439941406,52.99369430541992,69.15682220458984,16.740022659301758,26.786609649658203,147.67379760742188,84.92716217041016,73.49461364746094,43.290069580078125,70.85060119628906,74.60454559326172,39.60139083862305,26.754117965698242,36.22977066040039,20.10978889465332,40.12234115600586,0.502659797668457,20.21222686767578,62.56925582885742,30.270458221435547,90.64119720458984,23.546634674072266,56.829994201660156
2015-02-11,27.768136978149414,36.19499969482422,39.45513916015625,18.756999969482422,12.908679008483887,279.67291259765625,47.19416809082031,67.92362976074219,52.01816177368164,67.66130828857422,16.532520294189453,26.67949104309082,150.14622497558594,84.65091705322266,73.51654815673828,43.22342300415039,70.99378204345703,75.91426849365234,39.527366638183594,26.909496307373047,36.04265594482422,19.593189239501953,39.499427795410156,0.4993008077144623,20.271419525146484,62.20948028564453,29.8165283203125,91.37319946289062,23.290369033813477,56.57395935058594
2015-02-12,28.119462966918945,36.424842834472656,39.25202941894531,18.85849952697754,13.153282165527344,283.438232421875,47.819698333740234,69.13978576660156,51.516082763671875,68.8228530883789,16.619373321533203,27.076709747314453,151.85052490234375,86.07057189941406,72.09573364257812,44.11201477050781,71.65689849853516,75.63644409179688,39.62158203125,27.3016357421875,36.6464729309082,19.645408630371094,39.79789733886719,0.5350508689880371,20.638368606567383,63.11259841918945,29.272701263427734,91.3648910522461,23.168991088867188,57.67921447753906
2015-02-13,28.2573184967041,37.063323974609375,39.150482177734375,19.09149932861328,13.105941772460938,284.3153076171875,49.112876892089844,70.33721160888672,50.74073791503906,70.3619613647461,16.170591354370117,27.33209991455078,151.2263946533203,85.86336517333984,72.9599380493164,44.186092376708984,72.07891082763672,75.15023803710938,39.57448196411133,27.212846755981445,37.30984115600586,19.324636459350586,39.81521987915039,0.5352907180786133,20.50224494934082,64.88936614990234,28.845172882080078,91.03216552734375,23.147401809692383,58.303688049316406
2015-02-17,28.424095153808594,37.4911003112793,39.17756271362305,18.771499633789062,13.121721267700195,287.5589294433594,48.824710845947266,70.1002197265625,50.45473861694336,70.04977416992188,15.967924118041992,27.027118682861328,152.0425262451172,85.94780731201172,73.5605239868164,44.50450897216797,71.09925842285156,75.0113525390625,39.561004638671875,27.316425323486328,37.32698440551758,19.28734588623047,39.737361907958984,0.5369701981544495,20.466726303100586,65.2638168334961,28.63141632080078,91.29835510253906,23.187870025634766,58.10386276245117
2015-02-18,28.621986389160156,37.823097229003906,40.02381134033203,18.668500900268555,12.861337661743164,285.6914367675781,47.60182571411133,68.87783813476562,51.458892822265625,69.19310760498047,16.358797073364258,26.91008949279785,150.96237182617188,85.94012451171875,73.20895385742188,43.96392059326172,71.27257537841797,76.11270904541016,39.56772994995117,26.909496307373047,37.28414535522461,19.859880447387695,40.49870300292969,0.530731737613678,20.40753746032715,64.41944885253906,29.448726654052734,91.30665588378906,23.276884078979492,56.829994201660156
2015-02-19,28.56195831298828,37.66987228393555,39.54313659667969,18.950000762939453,12.790323257446289,285.50238037109375,47.383941650390625,67.57437133789062,50.31493377685547,68.09687805175781,16.127168655395508,27.09853172302246,151.31443786621094,85.1343765258789,73.75089263916016,43.86026382446289,70.97872924804688,78.8016128540039,39.23128128051758,26.879899978637695,37.258460998535156,19.662199020385742,40.53329086303711,0.5321714282035828,20.366106033325195,63.8614616394043,29.040069580078125,91.52289581298828,22.529674530029297,55.849632263183594
2015-02-20,28.795425415039062,39.13835525512695,39.75301742553711,19.183000564575195,12.924463272094727,284.7689514160156,47.3558235168457,67.73028564453125,50.022579193115234,66.12223815917969,16.11269187927246,26.867935180664062,153.2347869873047,86.13196563720703,73.94268035888672,44.282352447509766,70.97872924804688,79.27786254882812,39.26492691040039,27.18324089050293,37.566810607910156,19.69390296936035,41.06539535522461,0.5360105037689209,20.45489501953125,63.0538444519043,29.008638381958008,93.67729949951172,22.740076065063477,56.149375915527344
2015-02-23,29.57367706298828,38.67227554321289,40.00349426269531,19.006999969482422,12.78243350982666,284.6101379394531,47.03253173828125,67.26878356933594,50.37214279174805,66.73930358886719,16.300886154174805,26.530723571777344,152.27459716796875,86.16267395019531,73.88367462158203,43.949119567871094,71.0691146850586,78.22611999511719,39.23128128051758,26.835498809814453,37.815185546875,19.766626358032227,41.09999084472656,0.5316917300224304,20.354276657104492,62.80419158935547,29.216100692749023,96.82149505615234,22.821006774902344,55.58112716674805
2015-02-24,29.389129638671875,38.86381149291992,40.132137298583984,18.929500579833984,12.924463272094727,285.88043212890625,47.152008056640625,67.33114624023438,50.74707794189453,66.50699615478516,16.78827476501465,26.711727142333984,153.80287170410156,89.5929183959961,74.26715850830078,45.03767776489258,71.57400512695312,77.83915710449219,39.27165222167969,27.18324089050293,37.76380157470703,19.783424377441406,41.277347564697266,0.5373517870903015,20.324682235717773,62.63533401489258,29.480161666870117,96.01466369628906,22.812908172607422,55.8371696472168
2015-02-25,28.637557983398438,38.704185485839844,39.31973648071289,19.26849937438965,13.01125431060791,284.2245788574219,47.46124267578125,67.71783447265625,50.213253021240234,67.53787994384766,16.643512725830078,27.14217185974121,153.40280151367188,89.2552490234375,74.6432876586914,45.274620056152344,74.34715270996094,78.94050598144531,39.35914611816406,27.072263717651367,37.67815017700195,19.495996475219727,41.882972717285156,0.5332574248313904,20.51407814025879,62.561920166015625,28.87032699584961,94.86675262451172,22.543155670166016,55.949554443359375
2015-02-26,29.00000762939453,38.640357971191406,38.86614227294922,19.239999771118164,12.65618896484375,283.54412841796875,46.280521392822266,66.76985168457031,49.9272575378418,65.43254089355469,16.38774871826172,27.735267639160156,154.2696990966797,88.54157257080078,75.81595611572266,45.60044860839844,75.63935089111328,79.78389739990234,39.675418853759766,26.680126190185547,37.73810577392578,19.439640045166016,42.07820510864258,0.5347023010253906,20.472654342651367,61.59275436401367,28.76972198486328,94.54234313964844,22.605205535888672,55.35634231567383
2015-02-27,28.564180374145508,38.6275749206543,38.98123550415039,19.007999420166016,12.474705696105957,280.8221740722656,45.823692321777344,66.53284454345703,49.92090606689453,65.1348876953125,16.36844825744629,27.900897979736328,152.3353271484375,88.05814361572266,75.60208892822266,45.378299713134766,75.17571258544922,78.35511779785156,39.392791748046875,26.480361938476562,37.55824279785156,19.435882568359375,42.134605407714844,0.5313303470611572,20.312843322753906,61.79098892211914,28.788591384887695,94.51739501953125,22.64026641845703,55.28764343261719
2015-03-02,28.704265594482422,38.6020393371582,38.01313400268555,19.283000946044922,12.632515907287598,284.60272216796875,45.261444091796875,66.04637908935547,48.97397232055664,64.65574645996094,15.842460632324219,28.51531982421875,153.9405517578125,89.1094741821289,76.12571716308594,45.74114227294922,76.01178741455078,79.1290283203125,39.41970443725586,26.813308715820312,37.58393478393555,19.075183868408203,42.841773986816406,0.5443366169929504,20.579179763793945,62.12874221801758,28.21017837524414,95.15788269042969,22.648366928100586,54.97541809082031
2015-03-03,28.764305114746094,38.06571578979492,38.40578079223633,19.230499267578125,12.65618896484375,282.515869140625,45.52849197387695,65.58488464355469,49.25996398925781,65.60678100585938,15.934148788452148,28.7022762298584,153.52317810058594,89.07108306884766,75.47669219970703,45.889251708984375,75.81417846679688,78.9802017211914,39.258201599121094,26.502553939819336,37.070030212402344,19.15032958984375,42.50336837768555,0.5342205762863159,20.45489501953125,62.3416633605957,28.3862247467041,93.87690734863281,22.48920440673828,54.713165283203125
2015-03-04,28.581972122192383,38.48073196411133,38.30425262451172,19.13599967956543,12.53746223449707,280.7362976074219,45.15602493286133,65.58488464355469,48.98667526245117,65.6938705444336,15.741118431091309,28.67946434020996,152.23899841308594,88.0658187866211,74.96781158447266,46.00774383544922,76.20185852050781,80.27007293701172,38.94866180419922,25.96244239807129,36.8815803527832,19.04701042175293,42.30813217163086,0.5402422547340393,20.50224494934082,62.51050567626953,28.185033798217773,94.67545318603516,22.276105880737305,54.438411712646484
2015-03-05,28.10834312438965,36.30352783203125,38.64274978637695,19.39150047302246,12.664101600646973,281.3446960449219,44.509422302246094,65.31669616699219,49.304443359375,65.04051971435547,15.910019874572754,28.833194732666016,152.56805419921875,88.94829559326172,75.60945129394531,45.91146469116211,75.3353042602539,80.57766723632812,39.015953063964844,26.280597686767578,36.924407958984375,19.186025619506836,42.715946197509766,0.5505990386009216,20.40162467956543,62.27559280395508,28.304481506347656,95.48228454589844,22.543155670166016,54.16365432739258
2015-03-06,28.150592803955078,35.52459716796875,37.24135208129883,19.004499435424805,12.838234901428223,277.9451599121094,44.12989807128906,64.58076477050781,47.63935470581055,64.29999542236328,15.572221755981445,28.410188674926758,150.02365112304688,87.82789611816406,73.83203887939453,45.089500427246094,73.83026885986328,79.38701629638672,38.24881362915039,26.287988662719727,36.28201675415039,18.541671752929688,42.04347610473633,0.5431323647499084,20.105688095092773,61.02008819580078,27.71977996826172,93.8935317993164,22.278810501098633,53.47052764892578
2015-03-09,28.270660400390625,35.46075439453125,37.35645294189453,18.92799949645996,12.798657417297363,277.27587890625,43.5535888671875,64.83023834228516,47.51224899291992,63.6829719543457,15.490191459655762,28.469694137573242,150.8423614501953,88.44182586669922,74.23767852783203,45.54120635986328,74.27115631103516,78.82146453857422,38.53144454956055,26.391571044921875,36.70171356201172,18.584877014160156,42.26909637451172,0.5445775389671326,20.141204833984375,60.46942901611328,27.66948699951172,95.57378387451172,22.357036590576172,53.17705154418945
2015-03-10,27.685861587524414,35.652305603027344,37.410614013671875,18.475500106811523,12.497884750366211,270.8876037597656,42.780494689941406,64.18163299560547,47.47412109375,62.57218933105469,15.50466537475586,27.76304054260254,146.6525421142578,86.82200622558594,73.40428161621094,44.40082931518555,73.19178771972656,76.9461669921875,38.073856353759766,25.80706214904785,35.99938201904297,18.408287048339844,41.869972229003906,0.553970992565155,19.993236541748047,59.698509216308594,27.61919403076172,93.54420471191406,22.13853645324707,52.61506271362305
2015-03-11,27.181106567382812,36.150306701660156,37.078895568847656,18.318500518798828,12.751167297363281,272.5758361816406,43.08269500732422,64.57453155517578,47.20719528198242,62.83353042602539,15.359895706176758,27.556747436523438,147.8323974609375,87.21538543701172,72.51191711425781,44.60817337036133,72.18080139160156,76.96601104736328,37.72394561767578,25.858867645263672,35.95655059814453,18.406415939331055,41.362361907958984,0.5510807037353516,19.904455184936523,59.66914367675781,27.487159729003906,94.07416534423828,21.897008895874023,52.465179443359375
2015-03-12,27.67251968383789,37.03139114379883,37.89128875732422,18.711999893188477,12.735339164733887,280.4093017578125,43.12486267089844,63.87601852416992,47.842716217041016,62.22372055053711,15.774898529052734,27.8284969329834,152.46371459960938,89.55255889892578,73.62552642822266,45.44493865966797,73.16136932373047,78.31542205810547,38.10382080078125,27.442209243774414,35.13429641723633,18.88357162475586,42.09989929199219,0.546022355556488,20.123449325561523,59.42684555053711,27.952409744262695,95.87682342529297,22.225374221801758,52.5900764465332
2015-03-13,27.481292724609375,37.03139114379883,37.44446563720703,18.52899932861328,12.735339164733887,279.6716003417969,43.321659088134766,63.37709045410156,47.41692352294922,61.99143600463867,15.630128860473633,27.4233455657959,151.9740447998047,88.56523895263672,73.16830444335938,45.17095947265625,73.23736572265625,77.4422836303711,38.12418746948242,26.894697189331055,35.44264602661133,18.900476455688477,41.5662727355957,0.546745240688324,20.123449325561523,59.04506301879883,27.631763458251953,96.1856460571289,22.225374221801758,52.37154769897461
2015-03-16,27.78370475769043,37.746490478515625,38.01990509033203,18.667499542236328,12.766999244689941,284.4931640625,43.85579299926758,64.31881713867188,48.11601257324219,63.813629150390625,15.774898529052734,27.851806640625,154.02886962890625,89.861083984375,74.53266143798828,45.80038833618164,73.84549713134766,77.46212768554688,38.7482795715332,27.175859451293945,35.59682083129883,19.343820571899414,41.83959197998047,0.553248405456543,20.383867263793945,59.661808013916016,28.05929183959961,98.91471862792969,22.60257339477539,52.92729187011719
2015-03-17,28.24843406677246,38.13595199584961,37.84389114379883,18.59600067138672,12.735339164733887,284.63006591796875,43.58171081542969,64.34378814697266,47.715606689453125,63.01504135131836,15.890718460083008,27.651958465576172,152.96136474609375,89.1514663696289,73.66978454589844,45.62266540527344,73.10055541992188,78.74208068847656,38.30733871459961,27.04266929626465,35.71673583984375,19.402061462402344,41.88297653198242,0.5599924921989441,20.22406768798828,59.08176803588867,27.8643856048584,98.14691162109375,22.420761108398438,52.502655029296875
2015-03-18,28.566394805908203,38.23811340332031,38.960933685302734,18.756999969482422,12.648271560668945,287.2918395996094,44.72727966308594,66.54531860351562,48.55451965332031,65.81732940673828,16.271936416625977,28.075952529907227,154.36598205566406,89.53710174560547,74.82769775390625,45.72633743286133,73.7314682006836,80.27999877929688,39.10781478881836,27.175859451293945,36.401939392089844,20.082109451293945,42.303802490234375,0.5508397221565247,20.348352432250977,60.24180603027344,28.37993049621582,100.11652374267578,22.39633560180664,53.74528503417969
2015-03-19,28.350711822509766,39.06810760498047,38.62242126464844,18.66200065612793,12.355412483215332,281.352294921875,44.108802795410156,65.32918548583984,48.30665588378906,64.99695587158203,16.045135498046875,27.95247459411621,152.47975158691406,88.8274917602539,74.99730682373047,45.319053649902344,72.95611572265625,82.10568237304688,39.487693786621094,26.71712875366211,36.222076416015625,19.815353393554688,42.655216217041016,0.5592698454856873,20.21222686767578,59.478233337402344,28.078136444091797,100.78421783447266,22.122243881225586,52.7087287902832
2015-03-20,27.99494743347168,38.56372833251953,39.062477111816406,18.92449951171875,12.53746223449707,287.9610290527344,44.86783981323242,66.75113677978516,48.726112365722656,65.83181762695312,16.02100372314453,28.015949249267578,155.01612854003906,90.62469482421875,75.52094268798828,45.72633743286133,73.76944732666016,83.14750671386719,39.73869323730469,27.005680084228516,36.72742462158203,19.911155700683594,44.24304962158203,0.5652912259101868,20.271419525146484,60.47675704956055,28.273046493530273,99.43216705322266,22.589008331298828,52.78990936279297
2015-03-23,28.286231994628906,38.61481857299805,39.23172378540039,18.75550079345703,12.442479133605957,284.6833190917969,44.439144134521484,66.05885314941406,48.80874252319336,64.61219787597656,16.09821891784668,28.03677749633789,154.0770721435547,89.52941131591797,75.94871520996094,45.274620056152344,74.96284484863281,83.77259826660156,39.840450286865234,26.86510467529297,36.710289001464844,19.864200592041016,44.017459869384766,0.5469861626625061,20.744909286499023,60.20509338378906,28.398780822753906,99.34870910644531,22.608001708984375,53.34565353393555
