Date,ml_returns,mvo_returns,eq_returns,spy_returns
2019-06-21,0.0011741548938042348,0.0018783569761423612,0.0029957393609734454,-0.001454908221995322
2019-06-24,-0.002532300662462761,-0.0018985714675963565,-0.002665719092919048,-0.0012250834848753778
2019-06-25,-0.006113478994867993,-0.014828005347278326,-0.014886093737381513,-0.009856235254660561
2019-06-26,-0.011218758240230322,-0.006790458853910445,0.0019329276849064459,-0.0009981139446387463
2019-06-27,0.004101141246429197,0.0054588660721156795,0.0035214563364428814,0.0035399378474056642
2019-06-28,0.0047530369463918325,0.0013666040641486011,0.006728188897053363,0.005132465665846791
2019-07-01,0.0010643242169878391,0.005894542910829515,0.005821463241437112,0.009037621302359376
2019-07-02,-0.0010148700711364127,0.0040183327674356345,0.00015375245462636395,0.002600748232591323
2019-07-03,0.005190558958832624,0.006512215857322372,0.006954610566640752,0.007963662856083723
2019-07-05,-0.002048972719327492,-0.0004385420717729075,-0.0014340349416368213,-0.0011386316112474884
2019-07-08,-0.0022084716299325654,0.0038441940878591735,-0.002938582771874877,-0.005509924784969183
2019-07-09,0.002379743178168506,0.0016027879669359311,0.002437555876301974,0.001245544824608716
2019-07-10,0.005465247866703533,0.0071253132405756855,0.005992211708751259,0.004766684666375456
2019-07-11,0.01173385908418818,0.0036517927459305834,0.0038239707699456956,0.0023416218312588143
2019-07-12,0.001815148789441889,0.001410916511385965,0.0010599866727931334,0.004466831319267977
2019-07-15,-0.0026642841119533483,-0.000434258727417913,-0.0008492453127919223,0.00033242144775358595
2019-07-16,-0.001233528520166747,-0.008247111881308519,-0.005184128270524644,-0.0032301161914306954
2019-07-17,-0.0032172633858997685,-0.0021854875060572077,-0.004559526532242365,-0.00682850464877861
2019-07-18,0.0066659461129127216,0.0022842303264338374,0.003203095120728591,0.0036540337947912806
2019-07-19,-0.00638636857884502,-0.008460919620147373,-0.007205296069533298,-0.005570130540808512
2019-07-22,0.006691669772469981,0.00013978873519286585,0.0026258415659876854,0.002453567150257438
2019-07-23,0.008776399889732053,-0.002804421928462722,0.004414466486431295,0.007124459335841962
2019-07-24,0.008829485704318499,0.0006630206665633404,0.00206714195894151,0.00468867839232193
2019-07-25,-0.009519043702772064,-0.002671603759888669,-0.0068887625101984335,-0.004788576320096144
2019-07-26,0.005720068316667517,-1.4959830499686102e-05,0.006120855277430422,0.006677556374754706
2019-07-29,-0.0054720222150082135,-0.002202357198326591,-0.002052957231815639,-0.0018231085248075465
2019-07-30,-0.0022078422431224256,-0.001998033855460066,-0.0022985313176754002,-0.0024572933847409203
2019-07-31,-0.009909138904563495,-0.01683100414709323,-0.009454636897150783,-0.011000762879405428
2019-08-01,-0.0179559111824482,-0.005960573752958322,-0.013068911577159613,-0.008745962366810151
2019-08-02,-0.005469873573098712,-0.002618013475947962,-0.006246551728020376,-0.00755835071743453
2019-08-05,-0.02886288203983958,-0.028217925836424452,-0.02869734654027134,-0.030534168680803137
2019-08-06,0.0012290903512154408,0.016857677964449043,0.011047588227586783,0.01392575975762673
2019-08-07,-0.003586990253745981,0.004805535325218111,-0.0028137186397373132,0.000590330506776703
2019-08-08,0.01629568816536167,0.015123082682837588,0.01685444895517408,0.019430213917346218
2019-08-09,-0.007415122724678909,-0.0037102362457240388,-0.006215547430141812,-0.00683549112008997
2019-08-12,-0.011300232526148245,-0.012958548108164498,-0.012421951430818708,-0.012247432637287718
2019-08-13,0.009036990040970272,0.01432243481825767,0.011780889070601054,0.015431812179057787
2019-08-14,-0.036591174885789814,-0.02197563680489442,-0.03043552641942075,-0.030013360058195167
2019-08-15,-0.001928998603741807,0.011445402823500928,0.002184960984061232,0.002637747000588904
2019-08-16,0.024026798572733758,0.007691701762465222,0.01430998909005891,0.014647645682108136
2019-08-19,0.02887776605681251,0.01109307271502296,0.016050570586510007,0.011975407391110528
2019-08-20,-0.008005707011335503,0.00092662975646687,-0.007600153024718871,-0.007692063766504506
2019-08-21,0.009454017803186776,0.010843686516141187,0.007666471955448706,0.008102767954692003
2019-08-22,-0.0034096910761225166,-0.00264837085559005,-0.0014498002400631731,-0.00030772404302595974
2019-08-23,-0.03436894974683258,-0.01976066524405494,-0.02600599290497537,-0.026023357772055226
2019-08-26,0.00795990310992142,0.0108826502696085,0.01057337302800658,0.010997555042600757
2019-08-27,-0.010266241543477094,-0.0007578141215191237,-0.004651361704926144,-0.003931305477082624
2019-08-28,0.005865474451556689,0.004721084863677712,0.00705871166212799,0.007016901231631159
2019-08-29,0.015521812771047458,0.013294703227834454,0.01387061952354329,0.012692343813731497
2019-08-30,0.0004092623462843292,-0.003418911479867685,0.0008017427723066317,-0.00044441279579946136
2019-09-04,0.01275745510225943,0.006959732395329731,0.009880151894821937,0.011286526415871755
2019-09-05,0.01936350181761914,0.008781539036403807,0.012272661286333295,0.012773026796070331
2019-09-06,0.0014633507914389354,0.0005468487010181213,8.040999832474675e-05,0.0007722872719785669
2019-09-09,0.00846037194619243,-0.0018105036259110198,0.007460979907692157,0.0005033346449854439
2019-09-10,0.009823321493105665,-0.009684471930809823,0.004298769585020847,-0.0002349559779289631
2019-09-11,0.006568156157753188,0.002290147896123492,0.00676515875019721,0.007085522907256406
2019-09-12,0.007644203917351503,0.007762793835985198,0.0015884849374358852,0.003457951047852515
2019-09-13,-0.00026848807700384004,-0.0023949996512741,0.0013213069615876903,-0.0006639850809250755
2019-09-16,-0.009105735654233052,-0.009052660292018296,0.003222912749396743,-0.0030935824196840983
2019-09-17,0.0017479229164765664,0.007061255625849515,-0.0010446003161314133,0.002528758628174233
2019-09-18,0.0013228960849593753,0.004525695594156462,0.0020351063639792717,0.0005980783049314658
2019-09-19,-0.005549665687730845,0.0020563575835015387,-0.00020913391319665693,-6.673408005575876e-05
2019-09-20,-0.005499628116013482,-0.006861326697812487,-0.002334407408237084,-0.004735813279097482
2019-09-23,0.004117462368141844,0.0019066056986337175,-0.0005079926653125703,-0.00023437582298460052
2019-09-24,-0.008012609434188626,-0.004490651668999458,-0.009174167736368016,-0.007878002605571003
2019-09-25,0.007922516808186604,0.012652799977965281,0.004717823805375377,0.005897286895535058
2019-09-26,0.0018640162603363014,0.0030518414162721006,-0.005100201597694077,-0.0020855418004266076
2019-09-27,-0.0016005981016782341,-0.0037655422592913707,-0.002573844643838639,-0.005401477700495851
2019-09-30,0.002918238295502388,0.008997950369646018,0.001769532392582101,0.004627082767309127
2019-10-01,-0.013767536113417782,-0.008368945131098125,-0.014537205174693082,-0.011966057707406021
2019-10-02,-0.014783636741773885,-0.015029509382500613,-0.01780065328206394,-0.01782278220129029
2019-10-03,0.015648587895888487,0.006314720248953437,0.008461217897588505,0.008159603572911112
2019-10-04,0.009724738462986186,0.012332978535221095,0.012811262940020891,0.013441326374852583
2019-10-07,-0.0023249563777008354,-0.00384610172281244,-0.002389521360131793,-0.004324055617446814
2019-10-08,-0.013893790351080498,-0.009249736146737336,-0.014304373699004957,-0.015646666771170964
2019-10-09,0.008832289889409296,0.01141413093458258,0.007939196354129301,0.009451888747239715
2019-10-10,0.0017835725293202666,0.0032264826943963995,0.0060221381063514014,0.006740685894904494
2019-10-11,0.001601622563945989,0.004763864967202183,0.009950051635079653,0.010313420199191353
2019-10-14,-0.0037971112423212973,-0.0005179090883411178,-0.0009195199852509142,-0.0011142386949293656
2019-10-15,0.009101204561838902,0.004479878177869946,0.01132127059382974,0.009851477137574595
2019-10-16,-0.00034176171447930634,0.0019280906318157498,-0.0026220418925857187,-0.0016072224738394728
2019-10-17,-0.0014265055341935325,0.0034271160264254686,0.0018545895127488352,0.0029445854115749286
2019-10-18,-0.005414594274829088,-0.002267935026220082,-0.003657500935591371,-0.004386686613741225
2019-10-21,0.01386294849509195,0.005301325171120513,0.012712753356127685,0.006756196599481009
2019-10-22,0.0006953647595828449,-0.0031077066713285327,-6.786190183351e-05,-0.0032719972827459833
2019-10-23,0.006595536989536697,-0.005213809598817434,0.005091408187170945,0.002905352017327222
2019-10-24,0.0012558637239598555,0.004759836586981973,-0.0015962933584173535,0.0016323671808659997
2019-10-25,0.004517677423639307,-0.00268197660346565,0.003229562096490942,0.004086822818053675
2019-10-28,-0.004609257493145234,0.003456199982744429,0.0027185748822959447,0.00562061501729192
2019-10-29,0.0001897909042256605,-0.010923790178505617,-0.0007125729237740245,-0.00029667822962938396
2019-10-30,0.004173152297012367,0.009735949131101006,0.0012470536597415749,0.003062799684303215
2019-10-31,-0.0010831358923177469,-0.0012060717362356859,-0.0029065625313845654,-0.002667100758216427
2019-11-01,0.0009101088576578555,0.0017184581890552736,0.00932859678700347,0.009221358483640465
2019-11-04,0.0071363486462749665,-0.0027243299944352947,0.007304359160675017,0.004009730539392023
2019-11-05,-0.0022348292213253975,-0.005083801648597354,0.00015263208569753418,-0.0011070226713428787
2019-11-06,-0.008056239305563416,0.00010680660529127536,-0.002929430951221403,0.00022808091430468489
2019-11-07,0.0016735079711282094,-0.001225959828931914,0.004682278696255279,0.0035103790434871125
2019-11-08,-0.002701725010672257,0.0015462159845255328,0.0008707903044448619,0.002463564394413839
2019-11-11,-0.00954261809077716,-0.00037288561717569477,-0.005113958860390237,-0.0019118564590348962
2019-11-12,-0.000720155905543194,0.003209351772234921,0.0011627619403941898,0.002105621441399764
2019-11-13,-0.002292440725662785,0.00761080706351991,0.0004752978509918286,0.0003236905748361369
2019-11-14,0.0009501263967301289,0.0013636609205002607,0.0011697662410481147,0.00145460772672864
2019-11-15,0.00933204015289056,0.007217846091187521,0.008878791306954261,0.007210686861960906
2019-11-18,-0.0036192703123352926,0.003838549851068197,0.000623336934197278,0.0007369958233378273
2019-11-19,-0.004763358791509434,-0.0056391133804669065,-0.0037437671634376222,-0.0002883857939912126
2019-11-20,0.011414713095576278,-0.0030238650270014854,0.0016164358718139785,-0.003725503412943622
2019-11-21,0.002378603913376208,-0.003980169387613261,0.0007896606584299853,-0.0016103589491780917
2019-11-22,0.003680485830097124,0.001457983513870885,0.002294761829492048,0.0022216829488219997
2019-11-25,0.004213088759565228,0.006010770689671302,0.00690195163140134,0.00772000811009675
2019-11-26,-0.006801674033750067,0.007681601193554556,-0.001144567439672364,0.002263090680751318
2019-11-27,0.0057363952637218656,0.006460239445164743,0.004944770767995016,0.004447904453807532
2019-11-29,-0.007002062563264421,-0.004754675256830453,-0.004813615372014525,-0.003715746133285551
2019-12-03,-0.0077038419022714974,-0.003497576721893079,-0.008145074568400466,-0.006729463706163896
2019-12-04,0.01955523607108285,0.007266830662483318,0.011808568777521391,0.006151690072436552
2019-12-05,-0.002017078017558726,0.004293441218262008,0.001104382156166392,0.00179599261286232
2019-12-06,0.010942779627127624,0.006840812605804969,0.01152538069968951,0.009092840458857944
2019-12-09,-0.0016837513716729633,-0.004613861910877042,-0.0021942957481994652,-0.003148774774744462
2019-12-10,0.0005425541993259024,-0.0005223613831747656,-0.00013919612888256387,-0.0011161591765660717
2019-12-11,0.005683256633368585,0.0040743456081775,0.000997264810834288,0.0028348143530186895
2019-12-12,0.010953241201240494,0.0038324580034110162,0.010160323400740918,0.00858205060535162
2019-12-13,-0.00011442579408374497,0.005724728469963341,-0.0010820744391542426,0.0005987504067845017
2019-12-16,0.015490244663024372,0.009799387977113095,0.010979246059207333,0.006846540968241918
2019-12-17,0.004927971060466104,0.004423253518482247,0.004103323230226827,0.00021928495758412198
2019-12-18,0.006241766266170178,0.0013448339794940845,0.0013519235583944373,6.258401196853011e-05
2019-12-19,0.0010794802414089487,0.00299932541938926,0.0026844730985990262,0.00409064141569894
2019-12-20,0.006553050296176515,0.0040715253615308,0.0039607524381226715,0.004374715101511119
2019-12-23,0.004031665598857774,5.652614602063449e-05,0.0014666241413398221,0.0015263541941436276
2019-12-24,0.0005355484926597497,0.00038207703490049957,0.00013599489303982545,3.139527788252811e-05
2019-12-26,1.0043606810931606e-05,0.01245217329327163,0.005130521865271654,0.005308858450989138
2019-12-27,0.0003447803984178501,0.002596324346173801,-0.00034409409807208157,-0.0002476875996722811
2019-12-30,-0.0031251268157879092,-0.005138154577754114,-0.005680999282564013,-0.005528459364720242
2019-12-31,0.003607711906791195,0.003004282460729395,0.003695383801403549,0.0024263987504483495
2020-01-03,-0.009949113006136824,-0.005349682704947323,-0.005912464379001035,-0.0076008478941256286
2020-01-06,0.004143251081774515,0.004907895915274794,0.00633682502389773,0.003807851905084458
2020-01-07,-0.003411023056904934,-0.006578845400830915,-0.002966641343382161,-0.0028154668718652067
2020-01-08,0.004210038458423139,0.00251231792784053,0.001324602565899325,0.00531512629446547
2020-01-09,0.004870938312986275,0.009449140611800093,0.008007335237445087,0.006757579521363925
2020-01-10,-0.002731080730818341,-0.0006816134232921826,-0.0025673861371973443,-0.0028814493985952
2020-01-13,0.006286705348068458,0.011027500375575825,0.004633640365528914,0.006853825352300081
2020-01-14,0.004058897848136044,-0.0007600200616575398,0.000396363476376829,-0.0015261112537140952
2020-01-15,-0.0011799903523168175,0.006228984708122966,0.004071839212408073,0.0022572606142475357
2020-01-16,0.006361365890382798,0.007404211451212211,0.008786972082164984,0.00828429679176266
2020-01-17,0.0010308887699018126,0.006276810452166666,0.002236931481643926,0.0031077018555002466
2020-01-21,-0.0025814011074822753,0.002264053928919674,-0.004497237047344366,-0.001960181545104031
2020-01-22,0.00038816738217096786,0.0010513080696258077,-0.00026892427645524203,0.00012094844154029286
2020-01-23,0.0011048227861080423,-0.0009254131250208101,-0.0005017755688374044,0.0011456637973778498
2020-01-24,-0.013804101199424499,-0.005934746139754617,-0.010486668822689095,-0.008932664730284772
2020-01-27,-0.008988337190170824,-0.008902704139536925,-0.014175967326111639,-0.01615916200460384
2020-01-28,0.0023112470597375498,0.009105280788776635,0.006925269935034484,0.010424339174062366
2020-01-29,-0.0035677204990502273,0.006621142840232885,-0.00017324642967818773,-0.0008262750821345925
2020-01-30,0.008193851811463685,0.0047893910314194535,0.0026024959179651343,0.0032403772162216027
2020-01-31,-0.0005484901431333736,-0.008598640621899233,-0.017028096888888622,-0.018325208977401353
2020-02-04,0.015475647399207284,0.007855977993572795,0.00868130081526672,0.015126254189688727
2020-02-05,0.005157447181082452,-0.005131214338437861,0.013308170904314407,0.01148194395678818
2020-02-06,-0.002477507816217763,0.004977107385181111,0.0002910655000827431,0.0033590210567257155
2020-02-07,0.006400973908437124,-0.004367131254495652,-0.002314588053453177,-0.005343693948795571
2020-02-10,0.004482199315722635,0.008391431049750141,0.005999096676624927,0.007437441679727045
2020-02-11,-0.00016026133404849042,-0.00405714198272111,0.0047320374029420674,0.0017318519558050809
2020-02-12,0.010786439849672083,0.0015027556533725908,0.0073655952968879855,0.0064217444264461675
2020-02-13,-0.0007405361986754372,0.002563890939140117,-0.0008895196081045611,-0.0010672493816410924
2020-02-14,0.000565060429078593,0.005964085454478674,0.001922442504077468,0.001600645074198075
2020-02-18,-0.0012928516271062172,0.0004271820910480438,-0.0010292605383947957,-0.0025801734861329224
2020-02-19,0.00010824531940672273,-0.0046701952134533655,0.005715887025632757,0.004769742117897967
2020-02-20,-0.002474645492745834,-0.0006412332621657218,-0.006064167013505868,-0.004116616579779365
2020-02-21,-0.005963026872514749,-0.0132288142125578,-0.01108506097296292,-0.010351728485491575
2020-02-24,-0.03317662916329744,-0.027266273843557537,-0.036555521199676186,-0.03372779704731472
2020-02-25,-0.02929923720256237,-0.019735808765840253,-0.02953119748887166,-0.030770936895666304
2020-02-26,-0.009336807837700915,-0.0004916561568841963,-0.007762923434875904,-0.0036850745736862678
2020-02-27,-0.03741913591746532,-0.0519774462595934,-0.04739208121192383,-0.04595138129566006
2020-02-28,-0.004501096179122993,-0.010502710200008796,-0.006211700002814414,-0.004210163597593843
2020-03-03,-0.035520333040983065,-0.019524276045054106,-0.02679558531158101,-0.02905016352477586
2020-03-04,0.025426614974109356,0.04767363159077659,0.041853472503900715,0.04117412090314617
2020-03-05,-0.042413113156339374,-0.019901862969113056,-0.030349066991056904,-0.03380715610910539
2020-03-06,-0.04606125635245301,-0.013116692038166615,-0.02494108714937263,-0.01666926806141456
2020-03-09,-0.17163827148536007,-0.05497155044864816,-0.09847416597110932,-0.08131252039436077
2020-03-10,0.05455540069729692,0.0265495705284885,0.0442759876114837,0.05045078031866569
2020-03-11,-0.05420808283147274,-0.048804616520676206,-0.05101891411954369,-0.04997682949512611
2020-03-12,-0.13436253422234165,-0.10272105975624546,-0.10926612960919241,-0.10056886253816022
2020-03-13,0.0920896527910937,0.06584072295478484,0.0856404757607383,0.08202806328808813
2020-03-16,-0.1436453933195336,-0.11251035882485924,-0.13383041870904666,-0.11588669928279377
2020-03-17,0.03788877040637031,0.0898180598177024,0.0609554808172906,0.05258510957145258
2020-03-18,-0.07027293197420775,-0.033482719058762905,-0.0636637407078369,-0.051959753020951065
2020-03-19,0.054022255656847575,-0.02806033811913735,0.016752150345168797,0.002122639233150298
2020-03-20,-0.017361484962227593,-0.0629783587190757,-0.040402282162039366,-0.044050268738845884
2020-03-23,-0.05278747748862457,-0.04427105573159129,-0.0417942988742488,-0.02590073266244886
2020-03-24,0.14965298927584714,0.0895567501635018,0.11087692880804616,0.08673087890130125
